cz_label,year,posts_total,posts_airea,cz_pop_year,airea_pct_posts,posts_per_1000
"Fargo, ND",2013,35419,6788,94176.12354800936,0.19164855021316243,376.0932035171739
"Fargo, ND",2014,40322,8364,94876.6211254686,0.20743018699469273,424.9940556660063
"Fargo, ND",2015,34678,6852,89293.0454475868,0.19758924966837765,388.36171200315124
"Fargo, ND",2016,41603,7321,88577.29693130628,0.17597288657068,469.68017134530623
"Fargo, ND",2017,34866,6085,93196.39510740832,0.17452532553203695,374.1131828094545
"Fargo, ND",2018,32632,5218,103217.9816050903,0.15990438833047316,316.14646491392654
"Fargo, ND",2019,32284,4684,112820.88588810735,0.1450873497707843,286.1526901323783
"Fargo, ND",2020,35090,5793,106674.87842970523,0.16508976916500429,328.94342619872776
"Fargo, ND",2021,58386,9718,105959.13640441683,0.16644401055047442,551.0237435038798
"Fargo, ND",2022,71886,12968,105423.09888020833,0.18039673928164038,681.8809232849782
"Fargo, ND",2023,69899,12953,103584.75053078559,0.1853102333366715,674.80009983927
"Fargo, ND",2024,58150,11052,NA,0.19006018916595013,NA
"Fargo, ND",2025,9145,1573,NA,0.17200656096227446,NA
"Farmington, MO",2010,1589,176,42282.09273858921,0.11076148521082442,37.580921309265804
"Farmington, MO",2011,1779,229,40458.256095979246,0.12872400224845418,43.971247692428285
"Farmington, MO",2012,1814,234,42386.059845559845,0.12899669239250275,42.79708957637462
"Farmington, MO",2013,2553,401,42134.18557800224,0.15707011359185272,60.592128813637046
"Farmington, MO",2014,2754,440,39788.36817610063,0.15976761074800291,69.21620881286164
"Farmington, MO",2015,2676,444,44636.0055952381,0.16591928251121077,59.95160105198758
"Farmington, MO",2016,4030,713,42048.930995934956,0.17692307692307693,95.84072423600013
"Farmington, MO",2017,4605,1264,42709.99596774193,0.2744842562432139,107.82019280634144
"Farmington, MO",2018,3963,893,42562.34950980392,0.22533434266969468,93.11046137354688
"Farmington, MO",2019,2717,365,40672.76528326746,0.13433934486566065,66.8014574636694
"Farmington, MO",2020,3020,505,42599.17060606061,0.1672185430463576,70.89339902712432
"Farmington, MO",2021,2806,460,39913.99731861199,0.16393442622950818,70.30115218982479
"Farmington, MO",2022,3754,458,39862.59459325397,0.12200319659030368,94.17349869733009
"Farmington, MO",2023,4060,480,39549.752291666664,0.11822660098522167,102.65551020544478
"Farmington, MO",2024,3746,537,NA,0.14335290977042178,NA
"Farmington, MO",2025,797,113,NA,0.14178168130489335,NA
"Farmington, NM",2010,6372,933,93340.17323462415,0.14642184557438795,68.26642568985862
"Farmington, NM",2011,8028,1481,92838.15454545454,0.18447932237169906,86.47306745061813
"Farmington, NM",2012,7745,1350,87981.34782282282,0.17430600387346676,88.03002217693813
"Farmington, NM",2013,19538,3247,88700.0519386574,0.16618896509366363,220.27044599153066
"Farmington, NM",2014,12750,2276,76305.11322537113,0.17850980392156862,167.09234101182986
"Farmington, NM",2015,12727,1866,75749.28513974098,0.1466174275163039,168.01478689233105
"Farmington, NM",2016,14850,1972,74425.24418990704,0.1327946127946128,199.52907325514477
"Farmington, NM",2017,14667,2188,79159.16138944557,0.14917842776300538,185.28493408162328
"Farmington, NM",2018,12418,1710,76147.80418410043,0.13770333387018843,163.07758487660848
"Farmington, NM",2019,9624,1232,74608.24685466378,0.12801330008312553,128.9937829359195
"Farmington, NM",2020,10305,1157,72120.83998538011,0.11227559437166425,142.88519105003445
"Farmington, NM",2021,14378,2287,67205.84484052533,0.15906245653081097,213.93972554199664
"Farmington, NM",2022,14560,2093,68985.42286448299,0.14375,211.05908169327446
"Farmington, NM",2023,15444,2083,74514.79232026143,0.13487438487438488,207.26086081837738
"Farmington, NM",2024,18873,2591,NA,0.13728607004715732,NA
"Farmington, NM",2025,3567,475,NA,0.13316512475469583,NA
"Fayetteville, AR",2010,23443,2718,191546.46212121213,0.11594079256067909,122.38806052792081
"Fayetteville, AR",2011,26456,3261,192330.8246124031,0.12326126398548533,137.55465382793298
"Fayetteville, AR",2012,21738,2867,195359.1474236641,0.1318888582206275,111.27198437684648
"Fayetteville, AR",2013,30834,4258,197186.90848484848,0.1380943114743465,156.3694072640184
"Fayetteville, AR",2014,37383,5406,199105.81182795702,0.1446111869031378,187.75443899298045
"Fayetteville, AR",2015,41524,5781,202366.68757361601,0.13922069164820344,205.19187469970615
"Fayetteville, AR",2016,48482,5934,207825.38661930137,0.12239594076151974,233.28237607857926
"Fayetteville, AR",2017,40600,5851,214477.76211849193,0.14411330049261084,189.29701428705616
"Fayetteville, AR",2018,40021,5486,223608.9746571258,0.13707803403213312,178.9776106319829
"Fayetteville, AR",2019,35169,3845,228837.68704379562,0.10932923881827745,153.68534988412662
"Fayetteville, AR",2020,35565,5079,226884.75905797104,0.1428089413749473,156.75358780231173
"Fayetteville, AR",2021,50304,7904,227595.38026166096,0.15712468193384224,221.02381841919063
"Fayetteville, AR",2022,66096,8874,235166.89681208055,0.13425925925925927,281.05996590505094
"Fayetteville, AR",2023,53911,7780,239093.62556306305,0.1443119215002504,225.48070812444348
"Fayetteville, AR",2024,49443,7644,NA,0.15460226927977672,NA
"Fayetteville, AR",2025,8890,1465,NA,0.16479190101237345,NA
"Fayetteville, NC",2010,23937,3864,152472.18568037517,0.1614237373104399,156.99256814078026
"Fayetteville, NC",2011,21093,2884,169338.46696819147,0.1367278243967193,124.56118434072106
"Fayetteville, NC",2012,21474,3180,165449.57198044276,0.1480860575579771,129.79181355959247
"Fayetteville, NC",2013,34374,4661,165911.3202790265,0.13559667190318264,207.18296944530644
"Fayetteville, NC",2014,33121,5244,167106.5181458058,0.15832855288185743,198.20292091240188
"Fayetteville, NC",2015,32130,5091,158194.88737523236,0.1584500466853408,203.10390893852872
"Fayetteville, NC",2016,37265,5246,151287.79076054663,0.14077552663357037,246.31862103784582
"Fayetteville, NC",2017,38220,6455,155982.5765196204,0.16889063317634745,245.02736685589025
"Fayetteville, NC",2018,43265,7116,162663.9408934357,0.16447474864208944,265.9778175935362
"Fayetteville, NC",2019,48899,7967,160824.90155595573,0.16292766723245874,304.05117321328873
"Fayetteville, NC",2020,63941,9913,148566.29236595833,0.15503354655072646,430.3869941271489
"Fayetteville, NC",2021,83341,12390,138632.35847135956,0.14866632269831176,601.1655642229995
"Fayetteville, NC",2022,90501,13710,138832.65084207483,0.15149003878410183,651.8711517144974
"Fayetteville, NC",2023,92306,12692,142456.82676962676,0.1374991874851039,647.9577152822035
"Fayetteville, NC",2024,85391,11893,NA,0.13927697298310127,NA
"Fayetteville, NC",2025,14516,1987,NA,0.1368834389639019,NA
"Findlay, OH",2010,3644,679,59565.21140350877,0.1863336992316136,61.17664848555117
"Findlay, OH",2011,4098,849,59112.96074181117,0.20717423133235724,69.3248984414588
"Findlay, OH",2012,4102,992,56453.588581146745,0.24183325207215992,72.6614570144422
"Findlay, OH",2013,8109,1802,56137.078810105944,0.2222222222222222,144.44998157866735
"Findlay, OH",2014,11460,2938,56643.91343390804,0.25636998254799304,202.31652979576518
"Findlay, OH",2015,12978,3161,55050.80373563219,0.24356603482817074,235.74587688716812
"Findlay, OH",2016,12127,2826,54034.19770642203,0.23303372639564607,224.43194337571688
"Findlay, OH",2017,11456,3566,55526.01073380172,0.31127793296089384,206.3177211653368
"Findlay, OH",2018,11158,3007,55778.61964285714,0.26949274063452233,200.04080544558371
"Findlay, OH",2019,11520,2168,54455.55011235955,0.18819444444444444,211.54868468375554
"Findlay, OH",2020,16625,3112,54024.71395663957,0.18718796992481204,307.72953306783415
"Findlay, OH",2021,18585,3048,52633.868280632414,0.16400322841000808,353.09964110767606
"Findlay, OH",2022,20070,3033,53644.40895238095,0.15112107623318385,374.13032209592853
"Findlay, OH",2023,19571,3387,53820.092315369264,0.17306218384344182,363.6374290352371
"Findlay, OH",2024,20636,3723,NA,0.18041287071137818,NA
"Findlay, OH",2025,3732,763,NA,0.20444801714898178,NA
"Forrest City, AR",2010,1573,159,20975.22147869674,0.1010807374443738,74.99324865759347
"Forrest City, AR",2011,1216,139,20857.18043071161,0.11430921052631579,58.30126483488987
"Forrest City, AR",2012,1967,231,19127.269528080287,0.11743772241992882,102.83746967188884
"Forrest City, AR",2013,2784,430,19263.58461668355,0.15445402298850575,144.52138869257337
"Forrest City, AR",2014,4842,920,19183.083029381964,0.19000413052457663,252.40989639588702
"Forrest City, AR",2015,4796,1459,19824.203482142857,0.30421184320266886,241.92649174127556
"Forrest City, AR",2016,5984,1281,18360.390384615384,0.21407085561497327,325.9189959824677
"Forrest City, AR",2017,4792,1519,18161.891639344263,0.3169866444073456,263.8491680910071
"Forrest City, AR",2018,4693,1122,18262.47828420257,0.23907948007670998,256.9749804471797
"Forrest City, AR",2019,2786,441,18299.639976689978,0.15829145728643215,152.24343230515998
"Forrest City, AR",2020,4835,1075,18226.442833333334,0.22233712512926576,265.2739233986752
"Forrest City, AR",2021,6840,1828,16935.374820613175,0.2672514619883041,403.8883149887288
"Forrest City, AR",2022,5902,1110,16711.689402810305,0.1880718400542189,353.165970102789
"Forrest City, AR",2023,5749,953,16573.3441091954,0.16576795964515567,346.88231669613845
"Forrest City, AR",2024,5486,1061,NA,0.19340138534451332,NA
"Forrest City, AR",2025,1054,217,NA,0.20588235294117646,NA
"Fort Collins, CO",2010,25402,4297,249657.88157894733,0.16915990866860878,101.74723841821644
"Fort Collins, CO",2011,29617,5259,248073.8106060606,0.17756693790728298,119.38785447622917
"Fort Collins, CO",2012,30163,5440,250226.2033898305,0.18035341312203693,120.5429311214409
"Fort Collins, CO",2013,47103,8613,241815.03673245612,0.18285459524871028,194.78937553463518
"Fort Collins, CO",2014,61272,12239,245575.74266666666,0.19974866170518343,249.50347023145451
"Fort Collins, CO",2015,49443,8997,249512.89236683142,0.18196711364601661,198.1580972870507
"Fort Collins, CO",2016,52702,8976,258380.28814935064,0.17031611703540664,203.97066810892653
"Fort Collins, CO",2017,58246,11017,266688.3967452301,0.189146035779281,218.40470268244536
"Fort Collins, CO",2018,68024,14683,272290.29777070065,0.2158502881335999,249.8216078829365
"Fort Collins, CO",2019,72994,13620,283643.0570522979,0.1865906786859194,257.34456805879586
"Fort Collins, CO",2020,84363,15104,287900.5589902112,0.1790358332444318,293.0282605073663
"Fort Collins, CO",2021,118555,21025,287085.9435282359,0.17734384884652693,412.95996084998046
"Fort Collins, CO",2022,129064,22608,300434.33832335327,0.17516890844852168,429.59137334391596
"Fort Collins, CO",2023,114239,20641,306604.97522522527,0.18068260401439087,372.59343204095933
"Fort Collins, CO",2024,97906,17900,NA,0.18282842726697035,NA
"Fort Collins, CO",2025,15445,2863,NA,0.18536743282615734,NA
"Fort Dodge, IA",2010,2269,410,29804.693585337922,0.18069634200088144,76.12894906982733
"Fort Dodge, IA",2011,2993,713,29243.811471193418,0.23822251921149348,102.34644013309452
"Fort Dodge, IA",2012,3017,770,29937.15295698925,0.2552204176334107,100.7777861954518
"Fort Dodge, IA",2013,5774,1580,29228.00969471947,0.2736404572220298,197.55022871239743
"Fort Dodge, IA",2014,7034,1734,28288.34413965087,0.24651691782769405,248.65364919471077
"Fort Dodge, IA",2015,6257,1675,27854.82863247863,0.2677001758031005,224.62891739726447
"Fort Dodge, IA",2016,6951,1579,26654.547649034423,0.22716155948784347,260.78101536462594
"Fort Dodge, IA",2017,6712,2213,26432.51061007958,0.3297079856972586,253.92971931468728
"Fort Dodge, IA",2018,6279,1680,26264.97771836007,0.26755852842809363,239.0635951543479
"Fort Dodge, IA",2019,4201,1012,27473.906734496126,0.24089502499404902,152.90872319680847
"Fort Dodge, IA",2020,3877,891,27060.322784810123,0.22981686871292237,143.27249644547078
"Fort Dodge, IA",2021,4329,955,26701.31442577031,0.22060522060522061,162.1268500483235
"Fort Dodge, IA",2022,4388,740,26840.998379629633,0.16864175022789427,163.4812512536856
"Fort Dodge, IA",2023,5241,1168,26136.418029064487,0.22285823316161038,200.52480007673006
"Fort Dodge, IA",2024,4442,1064,NA,0.2395317424583521,NA
"Fort Dodge, IA",2025,779,180,NA,0.23106546854942234,NA
"Fort Smith, AR",2010,8919,1272,96020.0787912913,0.14261688530104272,92.88682234250493
"Fort Smith, AR",2011,10731,1776,102131.63423913044,0.16550181716522225,105.07028581246921
"Fort Smith, AR",2012,9972,1516,97675.87777777777,0.15202567188126756,102.09276053487108
"Fort Smith, AR",2013,14424,2592,95150.5737037037,0.17970049916805325,151.5913087914314
"Fort Smith, AR",2014,14185,2528,91526.98534540577,0.17821642580190342,154.98161494632927
"Fort Smith, AR",2015,14981,2535,88142.10638528138,0.16921433816167145,169.964170523858
"Fort Smith, AR",2016,17211,2473,89857.43682572614,0.14368717680553134,191.5367342758713
"Fort Smith, AR",2017,14142,2641,89606.8193452381,0.1867486918399095,157.82280972962062
"Fort Smith, AR",2018,12219,2011,88695.15684133915,0.1645797528439316,137.76400465538106
"Fort Smith, AR",2019,9885,1180,90455.78553530753,0.1193727870510875,109.27990886930716
"Fort Smith, AR",2020,14170,2160,89634.37362030905,0.1524347212420607,158.08667398094482
"Fort Smith, AR",2021,18050,3244,81607.63246143529,0.1797229916897507,221.18029227878597
"Fort Smith, AR",2022,21264,3540,88226.2822200393,0.1664785553047404,241.0166161934249
"Fort Smith, AR",2023,17570,2882,87824.09452429843,0.16402959590210586,200.0589940057837
"Fort Smith, AR",2024,15111,2563,NA,0.1696115412613328,NA
"Fort Smith, AR",2025,2624,417,NA,0.15891768292682926,NA
"Fort Stockton, TX",2010,308,63,15400,0.20454545454545456,20
"Fort Stockton, TX",2011,278,73,15465,0.26258992805755393,17.97607500808277
"Fort Stockton, TX",2012,273,96,15510,0.3516483516483517,17.601547388781434
"Fort Stockton, TX",2013,595,152,15590,0.25546218487394956,38.16549069916613
"Fort Stockton, TX",2014,735,226,15677,0.3074829931972789,46.88397014734962
"Fort Stockton, TX",2015,697,200,15807,0.28694404591104733,44.094388562029486
"Fort Stockton, TX",2016,836,260,15826,0.31100478468899523,52.824466068494885
"Fort Stockton, TX",2017,987,353,15804,0.3576494427558257,62.452543659832955
"Fort Stockton, TX",2018,921,293,15797,0.31813246471226925,58.30220928024308
"Fort Stockton, TX",2019,721,232,15815,0.3217753120665742,45.58963009800822
"Fort Stockton, TX",2020,536,160,15725,0.29850746268656714,34.08585055643879
"Fort Stockton, TX",2021,584,156,15202,0.2671232876712329,38.41599789501382
"Fort Stockton, TX",2022,683,156,15114,0.22840409956076135,45.18989016805611
"Fort Stockton, TX",2023,679,164,14983,0.24153166421207659,45.318027097377026
"Fort Stockton, TX",2024,888,164,NA,0.18468468468468469,NA
"Fort Stockton, TX",2025,203,42,NA,0.20689655172413793,NA
"Fort Wayne, IN",2010,20777,4660,151639.3632754756,0.22428647061654713,137.01587471226367
"Fort Wayne, IN",2011,27211,5946,145136.76740351427,0.21851457131307192,187.48522849724932
"Fort Wayne, IN",2012,25780,6165,155518.85251370035,0.2391388673390225,165.76768400299846
"Fort Wayne, IN",2013,42670,9255,151677.1212446678,0.21689711741270212,281.32126750460765
"Fort Wayne, IN",2014,50484,10688,173831.43001966178,0.2117106409951668,290.41928720421754
"Fort Wayne, IN",2015,46500,10307,163831.33416236905,0.22165591397849463,283.8284888403279
"Fort Wayne, IN",2016,47374,8970,155950.57963954718,0.1893443661079917,303.7757224724449
"Fort Wayne, IN",2017,49573,11712,162033.05288332838,0.23625764024771548,305.9437510919143
"Fort Wayne, IN",2018,71567,16708,162821.8785633724,0.23345955538167032,439.54166744332946
"Fort Wayne, IN",2019,77145,15064,159026.5746241552,0.19526864994490895,485.1076003009256
"Fort Wayne, IN",2020,88647,17570,145968.36342388927,0.19820185680282468,607.3028286449362
"Fort Wayne, IN",2021,124378,24540,135742.190664184,0.19730177362556078,916.2810721664413
"Fort Wayne, IN",2022,133796,23910,137548.27247288908,0.17870489401775838,972.7203227970118
"Fort Wayne, IN",2023,112917,19893,134340.86888734123,0.1761736496718829,840.5260508973828
"Fort Wayne, IN",2024,89066,16535,NA,0.18564884467698112,NA
"Fort Wayne, IN",2025,14684,2818,NA,0.19190956142740398,NA
"Fort Worth, TX",2010,61476,8013,1053187.403063492,0.13034354870193246,58.371377991399974
"Fort Worth, TX",2011,103006,13986,1023690.922636469,0.13577849833990252,100.6221680023427
"Fort Worth, TX",2012,93154,14500,1043325.281897019,0.1556562251755158,89.28567304592043
"Fort Worth, TX",2013,122048,18599,961884.4757505177,0.15239086261143156,126.88426009243068
"Fort Worth, TX",2014,140321,21464,995795.7269211198,0.15296356211828593,140.91343857625859
"Fort Worth, TX",2015,178235,26284,992196.0034144027,0.1474682301455943,179.63688564219905
"Fort Worth, TX",2016,183087,25447,1001054.7451010098,0.13898856827628395,182.89409335103434
"Fort Worth, TX",2017,161870,25372,998910.7708148478,0.1567430654228702,162.0465057834513
"Fort Worth, TX",2018,301998,52237,1033221.5763627596,0.17297134418108728,292.28774050878883
"Fort Worth, TX",2019,291224,44928,1017895.373685838,0.154272999478065,286.10406091685707
"Fort Worth, TX",2020,290029,43769,949418.3396964027,0.1509124949574008,305.4807221153355
"Fort Worth, TX",2021,346988,50459,903114.0653710978,0.14542001452499798,384.21281796493724
"Fort Worth, TX",2022,382206,52062,905871.0500919683,0.13621450212712516,421.9209786659996
"Fort Worth, TX",2023,263205,40042,946450.6048378191,0.1521323683060732,278.09692196784215
"Fort Worth, TX",2024,259999,41973,NA,0.16143523628937034,NA
"Fort Worth, TX",2025,44458,7472,NA,0.16806873903459446,NA
"Fredericksburg, VA",2010,10137,1171,74836.96952177017,0.11551741146295748,135.45444270095857
"Fredericksburg, VA",2011,11084,1447,82054.5120604782,0.13054853843377842,135.0809324395293
"Fredericksburg, VA",2012,12047,1585,75632.1343859649,0.1315680252344982,159.28414684850634
