instnm,year,tot_completions,tot_airea_completions,first_students_enrolled,rural,tribal,cz_label,pct_airea_completions
Waukesha County Technical College,2015,1945,385,7928,Non-rural,Non-tribal,"Milwaukee, WI",0.19794344473007713
Waukesha County Technical College,2016,1803,436,7947,Non-rural,Non-tribal,"Milwaukee, WI",0.2418191902384914
Waukesha County Technical College,2017,1938,484,7696,Non-rural,Non-tribal,"Milwaukee, WI",0.24974200206398348
Waukesha County Technical College,2018,1878,492,7961,Non-rural,Non-tribal,"Milwaukee, WI",0.26198083067092653
Waukesha County Technical College,2019,1921,498,7467,Non-rural,Non-tribal,"Milwaukee, WI",0.25923997917751174
Waukesha County Technical College,2020,1946,420,6952,Non-rural,Non-tribal,"Milwaukee, WI",0.2158273381294964
Waukesha County Technical College,2021,2013,513,7357,Non-rural,Non-tribal,"Milwaukee, WI",0.2548435171385991
Waukesha County Technical College,2022,2019,545,7268,Non-rural,Non-tribal,"Milwaukee, WI",0.2699356116889549
Waukesha County Technical College,2023,2067,615,7757,Non-rural,Non-tribal,"Milwaukee, WI",0.29753265602322204
Wayne Community College,2010,584,106,3977,Rural,Non-tribal,"Greenville, NC",0.1815068493150685
Wayne Community College,2011,657,162,3714,Rural,Non-tribal,"Greenville, NC",0.2465753424657534
Wayne Community College,2012,692,144,3822,Non-rural,Non-tribal,"Greenville, NC",0.20809248554913296
Wayne Community College,2013,808,239,3837,Non-rural,Non-tribal,"Greenville, NC",0.2957920792079208
Wayne Community College,2014,984,333,3351,Non-rural,Non-tribal,"Greenville, NC",0.3384146341463415
Wayne Community College,2015,1243,425,3363,Non-rural,Non-tribal,"Greenville, NC",0.3419147224456959
Wayne Community College,2016,1168,407,3402,Non-rural,Non-tribal,"Greenville, NC",0.348458904109589
Wayne Community College,2017,1240,458,3426,Non-rural,Non-tribal,"Greenville, NC",0.36935483870967745
Wayne Community College,2018,1466,445,3238,Non-rural,Non-tribal,"Greenville, NC",0.3035470668485675
Wayne Community College,2019,2091,554,2948,Non-rural,Non-tribal,"Greenville, NC",0.2649450023912004
Wayne Community College,2020,1555,440,2701,Non-rural,Non-tribal,"Greenville, NC",0.2829581993569132
Wayne Community College,2021,1658,402,2815,Non-rural,Non-tribal,"Greenville, NC",0.24246079613992763
Wayne Community College,2022,1488,364,2732,Non-rural,Non-tribal,"Greenville, NC",0.2446236559139785
Wayne Community College,2023,1230,346,2883,Non-rural,Non-tribal,"Greenville, NC",0.2813008130081301
Wayne County Community College District,2010,1402,95,21198,Non-rural,Non-tribal,"Detroit, MI",0.06776034236804565
Wayne County Community College District,2011,1522,74,20440,Non-rural,Non-tribal,"Detroit, MI",0.04862023653088042
Wayne County Community College District,2012,2636,517,18176,Non-rural,Non-tribal,"Detroit, MI",0.19613050075872535
Wayne County Community College District,2013,3244,421,18119,Non-rural,Non-tribal,"Detroit, MI",0.12977805178791615
Wayne County Community College District,2014,3261,721,16310,Non-rural,Non-tribal,"Detroit, MI",0.22109782275375653
Wayne County Community College District,2015,2771,186,16654,Non-rural,Non-tribal,"Detroit, MI",0.06712378202814868
Wayne County Community College District,2016,2202,148,16822,Non-rural,Non-tribal,"Detroit, MI",0.067211625794732055
Wayne County Community College District,2017,2232,364,14806,Non-rural,Non-tribal,"Detroit, MI",0.16308243727598568
Wayne County Community College District,2018,1912,152,14957,Non-rural,Non-tribal,"Detroit, MI",0.0794979079497908
Wayne County Community College District,2019,1639,96,14436,Non-rural,Non-tribal,"Detroit, MI",0.05857230018303844
Wayne County Community College District,2020,1045,51,10748,Non-rural,Non-tribal,"Detroit, MI",0.04880382775119617
Wayne County Community College District,2021,925,92,12749,Non-rural,Non-tribal,"Detroit, MI",0.09945945945945946
Wayne County Community College District,2022,1688,131,12219,Non-rural,Non-tribal,"Detroit, MI",0.07760663507109004
Wayne County Community College District,2023,2248,369,12554,Non-rural,Non-tribal,"Detroit, MI",0.16414590747330962
Weatherford College,2010,924,5,5676,Rural,Non-tribal,"Fort Worth, TX",0.005411255411255411
Weatherford College,2011,1182,18,5528,Rural,Non-tribal,"Fort Worth, TX",0.015228426395939087
Weatherford College,2012,1284,12,5577,Rural,Non-tribal,"Fort Worth, TX",0.009345794392523364
Weatherford College,2013,1142,11,5694,Rural,Non-tribal,"Fort Worth, TX",0.009632224168126095
Weatherford College,2014,1277,26,5613,Rural,Non-tribal,"Fort Worth, TX",0.020360219263899765
Weatherford College,2015,908,14,5483,Rural,Non-tribal,"Fort Worth, TX",0.015418502202643172
Weatherford College,2016,1039,35,5619,Rural,Non-tribal,"Fort Worth, TX",0.03368623676612127
Weatherford College,2017,987,19,6357,Rural,Non-tribal,"Fort Worth, TX",0.019250253292806486
Weatherford College,2018,1007,31,6389,Rural,Non-tribal,"Fort Worth, TX",0.030784508440913606
Weatherford College,2019,1016,25,5943,Rural,Non-tribal,"Fort Worth, TX",0.024606299212598427
Weatherford College,2020,1038,48,5480,Rural,Non-tribal,"Fort Worth, TX",0.046242774566473986
Weatherford College,2021,907,22,5421,Rural,Non-tribal,"Fort Worth, TX",0.024255788313120176
Weatherford College,2022,1036,27,5445,Rural,Non-tribal,"Fort Worth, TX",0.026061776061776062
Weatherford College,2023,1055,13,5440,Rural,Non-tribal,"Fort Worth, TX",0.012322274881516588
Wenatchee Valley College,2010,986,142,3816,Non-rural,Non-tribal,"Wenatchee, WA",0.1440162271805274
Wenatchee Valley College,2011,973,122,3885,Non-rural,Non-tribal,"Wenatchee, WA",0.12538540596094552
Wenatchee Valley College,2012,1095,165,3668,Non-rural,Non-tribal,"Wenatchee, WA",0.1506849315068493
Wenatchee Valley College,2013,1062,163,3619,Non-rural,Non-tribal,"Wenatchee, WA",0.1534839924670433
Wenatchee Valley College,2014,1126,214,3510,Non-rural,Non-tribal,"Wenatchee, WA",0.19005328596802842
Wenatchee Valley College,2015,1337,205,3218,Non-rural,Non-tribal,"Wenatchee, WA",0.15332834704562454
Wenatchee Valley College,2016,1170,184,3440,Non-rural,Non-tribal,"Wenatchee, WA",0.15726495726495726
Wenatchee Valley College,2017,1147,181,3556,Non-rural,Non-tribal,"Wenatchee, WA",0.15780296425457715
Wenatchee Valley College,2018,1239,185,3444,Non-rural,Non-tribal,"Wenatchee, WA",0.1493139628732849
Wenatchee Valley College,2019,1069,119,3352,Non-rural,Non-tribal,"Wenatchee, WA",0.11131898971000935
Wenatchee Valley College,2020,1020,110,3090,Non-rural,Non-tribal,"Wenatchee, WA",0.10784313725490197
Wenatchee Valley College,2021,830,41,2661,Non-rural,Non-tribal,"Wenatchee, WA",0.04939759036144578
Wenatchee Valley College,2022,926,74,2529,Non-rural,Non-tribal,"Wenatchee, WA",0.07991360691144708
Wenatchee Valley College,2023,762,55,2819,Non-rural,Non-tribal,"Wenatchee, WA",0.07217847769028872
West Georgia Technical College,2010,2522,911,8092,Rural,Non-tribal,"Anniston, AL",0.3612212529738303
West Georgia Technical College,2011,2558,637,7331,Rural,Non-tribal,"Anniston, AL",0.2490226739640344
West Georgia Technical College,2012,2174,542,6645,Rural,Non-tribal,"Anniston, AL",0.24931002759889603
West Georgia Technical College,2013,2175,517,6915,Rural,Non-tribal,"Anniston, AL",0.23770114942528736
West Georgia Technical College,2014,2225,658,6536,Rural,Non-tribal,"Anniston, AL",0.2957303370786517
West Georgia Technical College,2015,2468,744,6431,Rural,Non-tribal,"Anniston, AL",0.3014586709886548
West Georgia Technical College,2016,2759,855,6743,Rural,Non-tribal,"Anniston, AL",0.3098948894527003
West Georgia Technical College,2017,2944,957,6682,Rural,Non-tribal,"Anniston, AL",0.3250679347826087
West Georgia Technical College,2018,2539,933,7184,Rural,Non-tribal,"Anniston, AL",0.36746750689247737
West Georgia Technical College,2019,2467,916,7074,Rural,Non-tribal,"Anniston, AL",0.37130117551682207
West Georgia Technical College,2020,2306,880,6437,Rural,Non-tribal,"Anniston, AL",0.38161318300086733
West Georgia Technical College,2021,2142,733,6200,Rural,Non-tribal,"Anniston, AL",0.34220354808590103
West Georgia Technical College,2022,2496,983,6140,Rural,Non-tribal,"Anniston, AL",0.3938301282051282
West Georgia Technical College,2023,2363,931,6722,Rural,Non-tribal,"Anniston, AL",0.3939906898011003
West Kentucky Community and Technical College,2010,2148,586,7364,Rural,Non-tribal,"Paducah, KY",0.27281191806331473
West Kentucky Community and Technical College,2011,2269,654,7277,Rural,Non-tribal,"Paducah, KY",0.2882327016306743
West Kentucky Community and Technical College,2012,2692,686,6988,Rural,Non-tribal,"Paducah, KY",0.25482912332838037
West Kentucky Community and Technical College,2013,2650,754,7104,Rural,Non-tribal,"Paducah, KY",0.28452830188679246
West Kentucky Community and Technical College,2014,3039,959,6402,Rural,Non-tribal,"Paducah, KY",0.31556433037183285
West Kentucky Community and Technical College,2015,2444,656,5980,Rural,Non-tribal,"Paducah, KY",0.2684124386252046
West Kentucky Community and Technical College,2016,2805,899,6065,Rural,Non-tribal,"Paducah, KY",0.32049910873440285
West Kentucky Community and Technical College,2017,3039,953,6038,Rural,Non-tribal,"Paducah, KY",0.3135899967094439
West Kentucky Community and Technical College,2018,3692,1328,6193,Rural,Non-tribal,"Paducah, KY",0.35969664138678226
West Kentucky Community and Technical College,2019,3323,1011,6327,Rural,Non-tribal,"Paducah, KY",0.3042431537767078
West Kentucky Community and Technical College,2020,2872,857,4893,Rural,Non-tribal,"Paducah, KY",0.2983983286908078
West Kentucky Community and Technical College,2021,2857,908,4869,Rural,Non-tribal,"Paducah, KY",0.3178158907945397
West Kentucky Community and Technical College,2022,2586,825,5309,Rural,Non-tribal,"Paducah, KY",0.3190255220417633
West Kentucky Community and Technical College,2023,2512,756,5132,Non-rural,Non-tribal,"Paducah, KY",0.30095541401273884
West Los Angeles College,2010,539,97,11915,Non-rural,Non-tribal,"Los Angeles, CA",0.17996289424860853
West Los Angeles College,2011,555,69,11330,Non-rural,Non-tribal,"Los Angeles, CA",0.12432432432432433
West Los Angeles College,2012,702,57,10590,Non-rural,Non-tribal,"Los Angeles, CA",0.0811965811965812
West Los Angeles College,2013,818,60,10767,Non-rural,Non-tribal,"Los Angeles, CA",0.07334963325183375
West Los Angeles College,2014,755,58,10641,Non-rural,Non-tribal,"Los Angeles, CA",0.07682119205298013
West Los Angeles College,2015,675,70,11141,Non-rural,Non-tribal,"Los Angeles, CA",0.1037037037037037
West Los Angeles College,2016,1039,97,12422,Non-rural,Non-tribal,"Los Angeles, CA",0.0933589990375361
West Los Angeles College,2017,1456,86,10477,Non-rural,Non-tribal,"Los Angeles, CA",0.059065934065934064
West Los Angeles College,2018,1886,145,11743,Non-rural,Non-tribal,"Los Angeles, CA",0.07688229056203605
West Los Angeles College,2019,2167,210,13048,Non-rural,Non-tribal,"Los Angeles, CA",0.09690816797415783
West Los Angeles College,2020,2221,134,11417,Non-rural,Non-tribal,"Los Angeles, CA",0.06033318325078793
West Los Angeles College,2021,2160,174,9481,Non-rural,Non-tribal,"Los Angeles, CA",0.08055555555555556
West Los Angeles College,2022,2083,159,8656,Non-rural,Non-tribal,"Los Angeles, CA",0.07633221315410466
West Los Angeles College,2023,2161,178,9299,Non-rural,Non-tribal,"Los Angeles, CA",0.08236927348449792
West Shore Community College,2010,214,5,1522,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.02336448598130841
West Shore Community College,2011,230,13,1603,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.05652173913043478
West Shore Community College,2012,227,14,1470,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.06167400881057269
West Shore Community College,2013,209,4,1487,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.019138755980861243
West Shore Community College,2014,225,16,1330,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.07111111111111111
West Shore Community College,2015,197,18,1235,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.09137055837563451
West Shore Community College,2016,259,10,1274,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.03861003861003861
West Shore Community College,2017,199,15,1120,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.07537688442211055
West Shore Community College,2018,225,15,1042,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.06666666666666667
West Shore Community College,2019,195,8,1080,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.041025641025641026
West Shore Community College,2020,173,9,1058,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.05202312138728324
West Shore Community College,2021,194,8,1004,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.041237113402061855
West Shore Community College,2022,189,20,992,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.10582010582010581
West Shore Community College,2023,174,21,1028,Rural,Non-tribal,"Ludington, MI & Manistee, MI",0.1206896551724138
West Valley College,2010,748,41,12245,Non-rural,Non-tribal,"San Jose, CA",0.05481283422459893
West Valley College,2011,713,63,10952,Non-rural,Non-tribal,"San Jose, CA",0.08835904628330996
West Valley College,2012,718,87,10300,Non-rural,Non-tribal,"San Jose, CA",0.12116991643454039
West Valley College,2013,840,102,9636,Non-rural,Non-tribal,"San Jose, CA",0.12142857142857143
West Valley College,2014,1069,149,9062,Non-rural,Non-tribal,"San Jose, CA",0.13938260056127222
West Valley College,2015,956,120,8799,Non-rural,Non-tribal,"San Jose, CA",0.12552301255230125
West Valley College,2016,1010,134,8263,Non-rural,Non-tribal,"San Jose, CA",0.13267326732673268
West Valley College,2017,842,95,7779,Non-rural,Non-tribal,"San Jose, CA",0.11282660332541568
West Valley College,2018,1006,75,7823,Non-rural,Non-tribal,"San Jose, CA",0.07455268389662027
West Valley College,2019,989,56,7619,Non-rural,Non-tribal,"San Jose, CA",0.056622851365015166
West Valley College,2020,1037,65,7513,Non-rural,Non-tribal,"San Jose, CA",0.0626808100289296
West Valley College,2021,1732,63,6717,Non-rural,Non-tribal,"San Jose, CA",0.036374133949191687
West Valley College,2022,1649,65,6513,Non-rural,Non-tribal,"San Jose, CA",0.03941782898726501
West Valley College,2023,2135,80,7272,Non-rural,Non-tribal,"San Jose, CA",0.03747072599531616
West Virginia Northern Community College,2010,429,28,3363,Non-rural,Non-tribal,"Wheeling, WV",0.06526806526806526
West Virginia Northern Community College,2011,450,22,2994,Non-rural,Non-tribal,"Wheeling, WV",0.04888888888888889
West Virginia Northern Community College,2012,457,17,2505,Non-rural,Non-tribal,"Wheeling, WV",0.037199124726477024
West Virginia Northern Community College,2013,447,19,2086,Non-rural,Non-tribal,"Wheeling, WV",0.042505592841163314
West Virginia Northern Community College,2014,393,19,1923,Non-rural,Non-tribal,"Wheeling, WV",0.04834605597964377
West Virginia Northern Community College,2015,394,40,2013,Non-rural,Non-tribal,"Wheeling, WV",0.10152284263959391
West Virginia Northern Community College,2016,388,43,1774,Non-rural,Non-tribal,"Wheeling, WV",0.11082474226804123
West Virginia Northern Community College,2017,429,45,1650,Non-rural,Non-tribal,"Wheeling, WV",0.1048951048951049
West Virginia Northern Community College,2018,375,27,1541,Non-rural,Non-tribal,"Wheeling, WV",0.072
West Virginia Northern Community College,2019,322,36,1352,Non-rural,Non-tribal,"Wheeling, WV",0.11180124223602485
West Virginia Northern Community College,2020,287,23,1253,Non-rural,Non-tribal,"Wheeling, WV",0.08013937282229965
West Virginia Northern Community College,2021,403,37,1099,Non-rural,Non-tribal,"Wheeling, WV",0.09181141439205956
West Virginia Northern Community College,2022,282,30,1222,Non-rural,Non-tribal,"Wheeling, WV",0.10638297872340426
West Virginia Northern Community College,2023,293,23,1263,Non-rural,Non-tribal,"Wheeling, WV",0.07849829351535836
Western Dakota Technical College,2010,334,91,1177,Rural,Non-tribal,"Rapid City, SD",0.27245508982035926
Western Dakota Technical College,2011,421,137,1045,Rural,Non-tribal,"Rapid City, SD",0.3254156769596199
Western Dakota Technical College,2012,342,94,969,Rural,Non-tribal,"Rapid City, SD",0.27485380116959063
Western Dakota Technical College,2013,302,73,1030,Rural,Non-tribal,"Rapid City, SD",0.24172185430463577
Western Dakota Technical College,2014,319,100,840,Rural,Non-tribal,"Rapid City, SD",0.31347962382445144
Western Dakota Technical College,2015,310,74,836,Rural,Non-tribal,"Rapid City, SD",0.23870967741935484
Western Dakota Technical College,2016,297,90,1006,Rural,Non-tribal,"Rapid City, SD",0.30303030303030304
Western Dakota Technical College,2017,305,114,1050,Rural,Non-tribal,"Rapid City, SD",0.3737704918032787
Western Dakota Technical College,2018,381,128,1061,Rural,Non-tribal,"Rapid City, SD",0.3359580052493438
Western Dakota Technical College,2019,371,92,1214,Rural,Non-tribal,"Rapid City, SD",0.24797843665768193
Western Dakota Technical College,2020,409,98,1324,Rural,Non-tribal,"Rapid City, SD",0.2396088019559902
Western Dakota Technical College,2021,424,126,1292,Rural,Non-tribal,"Rapid City, SD",0.2971698113207547
Western Dakota Technical College,2022,377,118,1267,Rural,Non-tribal,"Rapid City, SD",0.3129973474801061
